%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1776135949942862592,66,1776135949942862592,base_link,0.015766211495485113,-0.13987007901827708,0.007358740849841434,0.9900169879873806,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.041538836197465,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.095712904,-0.0023928226,10.090532904199998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950044442880,67,1776135950044442880,base_link,0.016024028513659864,-0.14198595802680786,0.0075155697358325994,0.989710429592893,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0047342055960346,-0.042149701435663,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0765703232,0.0191425808,10.0761759686,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950145616128,68,1776135950145616128,base_link,0.016287586906727592,-0.14411563120572732,0.007666501242311854,0.9893971013266777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0048869219055841,-0.0426078503643115,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.095712904,0.0251246373,10.0809616138,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950247215616,69,1776135950247215616,base_link,0.016510423085395798,-0.14619283516454662,0.007789422411319771,0.9890876532312953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.0413861198879155,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1052841944,0.0227318147,10.0845508477,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950348322816,70,1776135950348322816,base_link,0.016752943108721892,-0.14828990141329543,0.007901172877476863,0.9887704564271684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0045814892864851,-0.0419969851261135,0.000916297857297,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0933200814,0.0251246373,10.0821580251,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950449716736,71,1776135950449716736,base_link,0.016994364152536832,-0.15041455850081978,0.008051605635513367,0.9884441429968335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.042455134054762,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0837487909999999,0.0191425808,10.0917293155,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950550803712,72,1776135950550803712,base_link,0.017229869018010744,-0.15251656781196804,0.008216278536532954,0.9881165522970908,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.042149701435663,0.0019853120241435,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0909272588,0.0191425808,10.086943670299998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950652410624,73,1776135950652410624,base_link,0.0174514865584505,-0.15463641866122085,0.008380332852023931,0.9877817540640346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.0423024177452125,0.0019853120241435,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0933200814,0.0143569356,10.0881400816,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950753422592,74,1776135950753422592,base_link,0.017720346557412718,-0.1566974698290556,0.008521433159848584,0.9874508987508996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0050396382151336,-0.0413861198879155,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0801595571,0.0227318147,10.0678010895,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950854771712,75,1776135950854771712,base_link,0.017940631368828355,-0.1588487428015069,0.00867965776243894,0.987101754733318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0039706240482871,-0.04306599929296,0.001832595714594,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0981057266,0.0155533468999999,10.0821580251,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135950956032000,76,1776135950956032000,base_link,0.018197675210686996,-0.16095896207581048,0.008836469696454085,0.9867537554768705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0047342055960346,-0.0423024177452125,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.071784678,0.0191425808,10.0773723799,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951057469952,77,1776135951057469952,base_link,0.018424742557632462,-0.16307998810950766,0.008989546020050941,0.9863998349565156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.042455134054762,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0825523797,0.0323031051,10.0845508477,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951158602496,78,1776135951158602496,base_link,0.01868680043718225,-0.1652013714332267,0.009134221648011975,0.986040504422048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0048869219055841,-0.0426078503643115,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1004985492,0.0215354033999999,10.0666046782,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951260153344,79,1776135951260153344,base_link,0.01894475012812476,-0.1672769650486439,0.009293534099508345,0.9856840993090225,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0047342055960346,-0.041538836197465,0.0016798794050445,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0789631458,0.023928226,10.0749795573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951361965056,80,1776135951361965056,base_link,0.019205855269984994,-0.16935759677627302,0.00942483216056433,0.9853224406641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0048869219055841,-0.041538836197465,0.0010690141668465,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0813559683999999,0.0215354033999999,10.0833544364,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951462946304,81,1776135951462946304,base_link,0.019465178189695016,-0.1714348228717362,0.009600515064110533,0.9849563637316547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0047342055960346,-0.041844268816564,0.0019853120241435,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0789631458,0.0191425808,10.064211855599998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951564659456,82,1776135951564659456,base_link,0.019658722059118814,-0.1735582031753932,0.009729881586607796,0.9845793082133312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0035124751196385,-0.042455134054762,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0885344362,0.0215354033999999,10.0713903234,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951665762048,83,1776135951665762048,base_link,0.01984342073995528,-0.1756300820153256,0.009857100364366017,0.9842068636811236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003359758810089,-0.0416915525070145,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0897308475,0.0251246373,10.0761759686,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951767473664,84,1776135951767473664,base_link,0.020074600171790937,-0.17775221565273883,0.009950209360484113,0.9838201835661675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.042455134054762,0.000305432619099,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0945164927,0.0191425808,10.0654082669,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951868570112,85,1776135951868570112,base_link,0.020295868333255935,-0.17983725193709807,0.010078411898780356,0.9834353390833128,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.0419969851261135,0.0010690141668465,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0741775006,0.0143569356,10.0725867347,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135951969995520,86,1776135951969995520,base_link,0.02052067189585651,-0.18193550816398615,0.010223184679204933,0.9830431625259745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0041233403578366,-0.042149701435663,0.0013744467859455,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0849452023,0.0143569356,10.0713903234,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135952070985728,87,1776135952070985728,base_link,0.02075344782716207,-0.18399333066609055,0.010376542408586521,0.9826535890339619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0042760566673861,-0.041538836197465,0.001527163095495,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0861416135999999,0.0251246373,10.0749795573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1776135952172452096,88,1776135952172452096,base_link,0.020992036248406662,-0.1860373907535873,0.010517205057525906,0.9822620892885567,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0044287729769356,-0.0410806872688165,0.001221730476396,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0981057266,0.0287138712,10.0761759686,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
